Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
60.31319,0.023394322,39.234577619023106,-77.96928957475976,0,1,6408.936,-0.0018651388,6,1,false,false,-0.23726945,0.65941876,12.046657,3.083269,0.008902306,3
60.325573,0.023708712,39.23456897157286,-77.96929328127857,0,1,6420.5537,-0.005593356,6,1,false,false,-0.2010219,0.6860235,12.456925,3.0833876,0.004362738,3
60.338757,0.024023175,39.23456041456102,-77.96929698779736,0,1,6425.1577,-0.010653227,6,1,false,false,-0.19397387,0.74964154,11.506395,3.0834486,0.0009132501,3
60.354046,0.024337726,39.23455185727428,-77.96930069360923,0,1,6423.026,-0.014381448,6,1,false,false,-0.111905605,0.8422504,11.181646,3.083444,-0.002439306,3
60.368477,0.02465234,39.23454321037382,-77.96930440012802,0,1,6421.7524,-0.016513329,6,1,false,false,-0.4881698,0.76629186,10.911844,3.0833647,-0.008606655,3
60.382,0.024967026,39.23453465308709,-77.96930799070766,0,1,6426.601,-0.018643146,6,1,false,false,-0.36406994,0.7318935,10.900531,3.0831923,-0.012122155,3
60.39539,0.025281783,39.234526005636845,-77.96931169722646,0,1,6431.347,-0.019974798,6,1,false,false,-0.30811012,0.7351041,9.667104,3.082951,-0.016206441,3
60.40892,0.025596615,39.23451744835011,-77.96931540374526,0,1,6435.3423,-0.020507254,6,1,false,false,-0.54412425,0.74653035,8.996047,3.0826735,-0.018026762,3
60.422405,0.025911512,39.23450880144964,-77.96931911026407,0,1,6440.086,-0.019175608,6,1,false,false,-0.6103413,0.7319576,8.788341,3.082348,-0.019801285,3
60.435436,0.02622648,39.23450024416291,-77.96932281678286,0,1,6443.158,-0.017578237,6,1,false,false,-0.7179589,0.67805713,8.969425,3.0820026,-0.020726241,3
60.448227,0.026541507,39.23449159671267,-77.96932652330167,0,1,6452.5625,-0.014381448,6,1,false,false,-0.5271025,0.66861314,9.718936,3.0816317,-0.021428373,3
60.46088,0.026856603,39.23448303942594,-77.96933022982047,0,1,6461.8867,-0.012783051,6,1,false,false,-0.6253376,0.67968285,9.044785,3.0812652,-0.021925773,3
60.475266,0.027171765,39.23447439252547,-77.96933393563233,0,1,6468.4434,-0.011185682,6,1,false,false,-0.82284176,0.8551333,9.255643,3.0809224,-0.019907964,3
